title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Special Conditions: Textron Aviation Inc. Model 700 Series Airplanes; Side-Facing Seats-Installation of Airbag Systems,Rule,Transportation Department; Federal Aviation Administration,"These special conditions are issued for the Textron Aviation Inc. (Textron), Model 700 series airplanes that feature an inflatable airbag system on multiple-place and single-place side-facing seats (i.e., seats positioned in the airplane with the occupant facing 90 degrees to the direction of airplane travel). The applicable airworthiness regulations do not contain adequate or appropriate safety standards for this design feature. These special conditions contain the additional safety standards that the Administrator considers necessary to establish a level of safety equivalent to that established by the existing airworthiness standards.", 2018-07278,https://www.federalregister.gov/documents/2018/04/10/2018-07278/special-conditions-textron-aviation-inc-model-700-series-airplanes-side-facing-seats-installation-of,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07278.pdf,04/10/2018
Airworthiness Directives; Textron Aviation Inc. Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Textron Aviation Inc. Models 510, 680, and 680A airplanes equipped with certain part number brake assemblies. This AD was prompted by a report that brake pad wear indicator pins were set incorrectly, which could lead to brake pad wear beyond the acceptable limits without indication. This AD requires inspection of the brake pad wear indicator pins and replacement of the brake assembly if any pin is set incorrectly. We are issuing this AD to address the unsafe condition on these products.", 2018-06951,https://www.federalregister.gov/documents/2018/04/10/2018-06951/airworthiness-directives-textron-aviation-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-06951.pdf,04/10/2018
Airworthiness Directives; Embraer S.A. Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for Embraer S.A. Models EMB-500 and EMB-505 airplanes. This AD results from mandatory continuing airworthiness information (MCAI) issued by an aviation authority of another country to identify and correct an unsafe condition on an aviation product. The MCAI describes the unsafe condition as improperly tied castle nuts on the aileron, rudder, and elevator trim tab (or autotab) attachment bolts. We are issuing this AD to require actions to address the unsafe condition on these products.", 2018-06821,https://www.federalregister.gov/documents/2018/04/10/2018-06821/airworthiness-directives-embraer-sa-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-06821.pdf,04/10/2018
"Drawbridge Operation Regulation; Curtis Creek, Baltimore, MD",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has modified a temporary deviation from the operating schedule that governs the CSX Swing Bridge, which carries CSX railroad across the New Curtis Creek, mile 1.4, at Baltimore, MD. This modified deviation is necessary to facilitate bridge maintenance. This modified deviation allows the bridge to remain in the closed-to- navigation position.", 2018-07261,https://www.federalregister.gov/documents/2018/04/10/2018-07261/drawbridge-operation-regulation-curtis-creek-baltimore-md,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07261.pdf,04/10/2018
"Drawbridge Operation Regulation; Grassy Sound Channel, Middle Township, NJ",Rule,Homeland Security Department; Coast Guard,"The Coast Guard has issued a temporary deviation from the operating schedule that governs the Grassy Sound Channel (Ocean Drive) Bridge across Grassy Sound Channel, mile 1.0, at Middle Township, NJ. The deviation is necessary to accommodate the free movement of pedestrians and vehicles during the 2018 ``MudHen Half Marathon''. This deviation allows the drawbridge to remain in the closed-to-navigation position.", 2018-07262,https://www.federalregister.gov/documents/2018/04/10/2018-07262/drawbridge-operation-regulation-grassy-sound-channel-middle-township-nj,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07262.pdf,04/10/2018
Schedule for Rating Disabilities: The Organs of Special Sense and Schedule of Ratings-Eye,Rule,Veterans Affairs Department,"The Department of Veterans Affairs (VA) is revising the portion of the VA Schedule for Rating Disabilities (VASRD or rating schedule) that addresses the organs of special sense and schedule of ratings--eye. The final rule incorporates medical advances that have occurred since the last review, updates current medical terminology, and provides clearer evaluation criteria.", 2018-06928,https://www.federalregister.gov/documents/2018/04/10/2018-06928/schedule-for-rating-disabilities-the-organs-of-special-sense-and-schedule-of-ratings-eye,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-06928.pdf,04/10/2018
"Notification of Availability and Request for Public Comment on Analysis of a Final Rule To Prohibit the Use of Hired Masters for Sablefish Catcher Vessel Quota Shares Received by Transfer After February 12, 2010",Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS prepared an analysis of a final rule (Analysis) to prohibit the use of hired masters for sablefish catcher vessel quota shares received by transfer after February 12, 2010, in response to a November 16, 2016, order from the United States District Court, Western District of Washington (Fairweather Fish, Inc. et al. vs. Pritzker et al., Case No. 3:14-cv-05685-BHS). The Analysis describes the factors that NMFS considered in its determination that the final rule is consistent with the Magnuson-Stevens Fishery Conservation and Management Act (Magnuson-Stevens Act) National Standards, subject to further consideration after public comment. NMFS requests public comment on the Analysis for consideration in its final determination of the consistency of the final rule with the Magnuson-Stevens Act National Standards.", 2018-07251,https://www.federalregister.gov/documents/2018/04/10/2018-07251/notification-of-availability-and-request-for-public-comment-on-analysis-of-a-final-rule-to-prohibit,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07251.pdf,04/10/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Sablefish in the Bering Sea Subarea of the Bering Sea and Aleutian Islands Management Area,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS is prohibiting retention of non-Community Development Quota (CDQ) sablefish by vessels using trawl gear in the Bering Sea subarea of the Bering Sea and Aleutian Islands management area (BSAI). This action is necessary because the 2018 non-CDQ sablefish initial total allowable catch (ITAC) in the Bering Sea subarea of the BSAI will be reached., 2018-07333,https://www.federalregister.gov/documents/2018/04/10/2018-07333/fisheries-of-the-exclusive-economic-zone-off-alaska-sablefish-in-the-bering-sea-subarea-of-the,https://www.gpo.gov/fdsys/pkg/FR-2018-04-10/pdf/2018-07333.pdf,04/10/2018
Real Estate Appraisals,Rule,Treasury Department; Comptroller of the Currency; Federal Reserve System; Federal Deposit Insurance Corporation,"The OCC, Board, and FDIC (collectively, the agencies) are adopting a final rule to amend the agencies' regulations requiring appraisals of real estate for certain transactions. The final rule increases the threshold level at or below which appraisals are not required for commercial real estate transactions from $250,000 to $500,000. The final rule defines commercial real estate transaction as a real estate-related financial transaction that is not secured by a single 1-to-4 family residential property. It excludes all transactions secured by a single 1-to-4 family residential property, and thus construction loans secured by a single 1-to-4 family residential property are excluded. For commercial real estate transactions exempted from the appraisal requirement as a result of the revised threshold, regulated institutions must obtain an evaluation of the real property collateral that is consistent with safe and sound banking practices.", 2018-06960,https://www.federalregister.gov/documents/2018/04/09/2018-06960/real-estate-appraisals,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-06960.pdf,04/09/2018
Airworthiness Directives; XtremeAir GmbH Airplanes,Rule,Transportation Department; Federal Aviation Administration,We are adopting a new airworthiness directive (AD) for XtremeAir GmbH Model XA42 airplanes equipped with an engine mount part number XA42-7120-151. This AD results from mandatory continuing airworthiness information (MCAI) issued by the aviation authority of another country to identify and address an unsafe condition on an aviation product. The MCAI describes the unsafe condition as cracking of the diagonal strut of the engine mount frame. We are issuing this AD to require actions to address the unsafe condition on these products., 2018-06949,https://www.federalregister.gov/documents/2018/04/09/2018-06949/airworthiness-directives-xtremeair-gmbh-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-06949.pdf,04/09/2018
Airworthiness Directives; Dassault Aviation Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for all Dassault Aviation Model FAN JET FALCON, FAN JET FALCON SERIES D, E, F, and G airplanes; and certain Model MYSTERE-FALCON 20-C5, 20-D5, 20-E5, and 20-F5 airplanes. This AD was prompted by reports of the collapse of the main landing gear (MLG) on touchdown. This AD requires an electrical modification of the landing gear sequence logic. We are issuing this AD to address the unsafe condition on these products.", 2018-06711,https://www.federalregister.gov/documents/2018/04/09/2018-06711/airworthiness-directives-dassault-aviation-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-06711.pdf,04/09/2018
