title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
"Proposed Amendment of Class D and E Airspace: Battle Creek, MI",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to modify Class D airspace, and Class E airspace designated as an extension at W.K. Kellogg Airport (formerly W.K. Kellogg Field), Battle Creek, MI. Airspace reconfiguration is necessary due to the decommissioning of the Battle Creek VHF Omnidirectional Range Collocated Tactical Air Navigation System (VORTAC), and cancellation of the VOR approaches. Class E airspace extending upward from 700 feet above the surface also would be amended due to the redesign of the Instrument Landing System (ILS) approach, thereby removing reference to the BATOL navigation aid and Battle Creek ILS localizer. This action would also update the geographic coordinates of the airport, as well as make an editorial change replacing Airport/ Facility Directory with the term Chart Supplement in the associated Class D and E airspace areas.", 2017-08856,https://www.federalregister.gov/documents/2017/05/03/2017-08856/proposed-amendment-of-class-d-and-e-airspace-battle-creek-mi,https://www.gpo.gov/fdsys/pkg/FR-2017-05-03/pdf/2017-08856.pdf,05/03/2017
Bonding Requirements for Recipients,Proposed Rule,Legal Services Corporation,"This proposed rule would revise the Legal Services Corporation's (LSC or Corporation) regulation about bonding requirements for LSC recipients. It would require recipients to bond all their employees and to ensure that third parties who handle recipients' funds have bond coverage, allow recipients to use other forms of insurance similar to fidelity bonds, raise the minimum level of coverage, and allow recipients to use LSC funds to pay for bonding costs. This proposed rule will update part 1629 to reflect current insurance practices and simplify the language in the rule to reduce confusion.", 2017-08857,https://www.federalregister.gov/documents/2017/05/03/2017-08857/bonding-requirements-for-recipients,https://www.gpo.gov/fdsys/pkg/FR-2017-05-03/pdf/2017-08857.pdf,05/03/2017
Petitions for Reconsideration of Action in Rulemaking Proceeding,Proposed Rule,Federal Communications Commission,"Petitions for Reconsideration (Petitions) have been filed in the Commission's rulemaking proceeding by Jennifer A. Manner, on behalf of HUGHES NETWORK SYSTEMS, LLC, Bohdan R. Pankiw, on behalf of Pennsylvania Public Utility Commission, and Arthur F. McNulty, on behalf of Pennsylvania Department of Community and Economic Development.", 2017-08858,https://www.federalregister.gov/documents/2017/05/03/2017-08858/petitions-for-reconsideration-of-action-in-rulemaking-proceeding,https://www.gpo.gov/fdsys/pkg/FR-2017-05-03/pdf/2017-08858.pdf,05/03/2017
Medicare Program; Inpatient Rehabilitation Facility Prospective Payment System for Federal Fiscal Year 2018,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This proposed rule would update the prospective payment rates for inpatient rehabilitation facilities (IRFs) for federal fiscal year (FY) 2018 as required by the statute. As required by section 1886(j)(5) of the Act, this rule includes the classification and weighting factors for the IRF prospective payment system's (IRF PPS) case-mix groups and a description of the methodologies and data used in computing the prospective payment rates for FY 2018. We are also proposing to remove the 25 percent payment penalty for inpatient rehabilitation facility patient assessment instrument (IRF-PAI) late transmissions, remove the voluntary swallowing status item (Item 27) from the IRF-PAI, revise the International Classification of Diseases, 10th Revision, Clinical Modification (ICD-10-CM) diagnosis codes that are used to determine presumptive compliance under the ``60 percent rule,'' solicit comments regarding the criteria used to classify facilities for payment under the IRF PPS, provide for automatic annual updates to presumptive methodology diagnosis code lists, use height/weight items on the IRF- PAI to determine patient body mass index (BMI) greater than 50 for cases of single-joint replacement under the presumptive methodology, and revise and update quality measures and reporting requirements under the IRF quality reporting program (QRP).", 2017-08428,https://www.federalregister.gov/documents/2017/05/03/2017-08428/medicare-program-inpatient-rehabilitation-facility-prospective-payment-system-for-federal-fiscal,https://www.gpo.gov/fdsys/pkg/FR-2017-05-03/pdf/2017-08428.pdf,05/03/2017
Medicare Program; FY 2018 Hospice Wage Index and Payment Rate Update and Hospice Quality Reporting Requirements,Proposed Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This proposed rule would update the hospice wage index, payment rates, and cap amount for fiscal year (FY) 2018. Additionally, this rule proposes changes to the hospice quality reporting program, including proposing new quality measures, soliciting feedback on an enhanced data collection instrument, and describing plans to publicly display quality measures and other hospice data.", 2017-08563,https://www.federalregister.gov/documents/2017/05/03/2017-08563/medicare-program-fy-2018-hospice-wage-index-and-payment-rate-update-and-hospice-quality-reporting,https://www.gpo.gov/fdsys/pkg/FR-2017-05-03/pdf/2017-08563.pdf,05/03/2017
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain The Boeing Company Model 737-200, -200C, -300, -400, and -500 series airplanes. This proposed AD was prompted by reports of skin doublers that disbonded from their skin panels. This proposed AD would require repetitive inspections of fuselage skin panels, and applicable on-condition actions. We are proposing this AD to address the unsafe condition on these products.", 2017-08831,https://www.federalregister.gov/documents/2017/05/02/2017-08831/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-02/pdf/2017-08831.pdf,05/02/2017
"Airworthiness Directives; Bombardier, Inc. Airplanes",Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain Bombardier, Inc. Model DHC-8-102, -103, -106, -201, -202, -301, -311, and -315 airplanes. This proposed AD was prompted by reports of undamped main landing gear (MLG) extension in-service. This proposed AD would require replacement of the MLG retraction actuator rod-ends on both MLG assemblies. We are proposing this AD to address the unsafe condition on these products.", 2017-08830,https://www.federalregister.gov/documents/2017/05/02/2017-08830/airworthiness-directives-bombardier-inc-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-02/pdf/2017-08830.pdf,05/02/2017
Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Transportation Department; Federal Aviation Administration,"We propose to adopt a new airworthiness directive (AD) for certain The Boeing Company Model 737-300, -400, and -500 series airplanes. This proposed AD would require repetitive inspections for cracking in the skin lap splice at the lower fastener row, and repair if necessary. This AD was prompted by an evaluation by the design approval holder (DAH) indicating that the lower skin at the skin lap splice lower fastener row is subject to widespread fatigue damage (WFD). We are proposing this AD to address the unsafe condition on these products.", 2017-08708,https://www.federalregister.gov/documents/2017/05/01/2017-08708/airworthiness-directives-the-boeing-company-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2017-05-01/pdf/2017-08708.pdf,05/01/2017
"Proposed Establishment of Class E Airspace, Hawthorne, NV",Proposed Rule,Transportation Department; Federal Aviation Administration,"This action proposes to establish Class E airspace extending upward from 700 feet above the surface at Hawthorne Industrial Airport, Hawthorne, NV, to support the development of Instrument Flight Rules (IFR) operations under standard instrument approach and departure procedures at the airport, for the safety of aircraft and management of airspace within the National Airspace System.", 2017-08748,https://www.federalregister.gov/documents/2017/05/01/2017-08748/proposed-establishment-of-class-e-airspace-hawthorne-nv,https://www.gpo.gov/fdsys/pkg/FR-2017-05-01/pdf/2017-08748.pdf,05/01/2017
Approval and Promulgation of Air Quality Implementation Plans; Maryland; Requirements for Continuous Emission Monitoring,Proposed Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Maryland. This revision pertains to removing a discontinued Technical Memorandum 90-01 (TM 90-01) from Maryland's SIP, which is now superseded by a new continuous emission monitoring (CEM) regulation. Maryland previously used TM 90-01 to govern the CEM requirements for fuel burning equipment. This action is being taken under the Clean Air Act (CAA).", 2017-08656,https://www.federalregister.gov/documents/2017/05/01/2017-08656/approval-and-promulgation-of-air-quality-implementation-plans-maryland-requirements-for-continuous,https://www.gpo.gov/fdsys/pkg/FR-2017-05-01/pdf/2017-08656.pdf,05/01/2017
Air Plan Approval; ME; Emission Statement Reporting,Proposed Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is proposing to approve a State Implementation Plan (SIP) revision submitted by the State of Maine. The revision updates Maine's emissions reporting requirements for certain stationary sources that emit criteria pollutants. The intended effect of this action is to approve the revision into the Maine SIP. This action is being taken under the Clean Air Act (CAA)., 2017-08654,https://www.federalregister.gov/documents/2017/05/01/2017-08654/air-plan-approval-me-emission-statement-reporting,https://www.gpo.gov/fdsys/pkg/FR-2017-05-01/pdf/2017-08654.pdf,05/01/2017
